listing_id,adjusted_price_original,available,neighbourhood,property_type,amenities,number_of_reviews,review_scores_rating,amenities,cancellation_policy,adjusted_price_sum,precio_rango
24019436,6638,f,Colegiales,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",flexible,2422870.0,2800000
16481073,7235,f,Recoleta,Apartment,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other}",3,100.0,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,Heating,""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Long term stays allowed"",Other}",moderate,2416490.0,2800000
39605175,6638,f,Villa Crespo,Loft,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Shower gel""}",20,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free street parking"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Private living room"",""Private entrance"",Bathtub,""Hot water"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",""Shower gel""}",strict_14_with_grace_period,2416232.0,2800000
19829250,6638,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,Heating,Washer,Dryer,""Safety card"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",Oven,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",54,99.0,"{TV,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,Heating,Washer,Dryer,""Safety card"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",Oven,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",strict_14_with_grace_period,2410428.0,2800000
36039474,8629,f,Palermo,Apartment,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",""Hot water""}",0,,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",""Pets allowed"",""Pets live on this property"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""Hair dryer"",""Hot water""}",moderate,2398862.0,2800000
16578014,8629,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",flexible,2398862.0,2800000
28238724,6572,f,Palermo,Apartment,"{Wifi,""Air conditioning"",""Pets allowed"",Breakfast,Heating,Washer,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",0,,"{Wifi,""Air conditioning"",""Pets allowed"",Breakfast,Heating,Washer,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",flexible,2398780.0,2800000
36275432,6572,f,Villa Ortúzar,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,Breakfast,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,Refrigerator,""Dishes and silverware""}",0,,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,Breakfast,Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,Refrigerator,""Dishes and silverware""}",flexible,2398780.0,2800000
30004307,8629,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",0,,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,Doorman,Gym,Elevator,""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",flexible,2390233.0,2800000
16576307,8629,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer""}",flexible,2390233.0,2800000
40760527,7634,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,""Hot tub"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Smoking allowed"",""Pets allowed"",Gym,""Hot tub"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker""}",flexible,2389833.0,2800000
16752044,7966,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Essentials,""Laptop friendly workspace"",Microwave,""Coffee maker"",""Dishes and silverware"",""Patio or balcony""}",11,89.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Essentials,""Laptop friendly workspace"",Microwave,""Coffee maker"",""Dishes and silverware"",""Patio or balcony""}",moderate,2389800.0,2800000
25311354,8629,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2381604.0,2800000
25835117,8629,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Hangers,""Hair dryer""}",flexible,2381604.0,2800000
22562952,8629,f,Palermo,Apartment,"{Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Shampoo,Hangers,""Hair dryer""}",1,100.0,"{Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2381604.0,2800000
16578248,8563,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Family/kid friendly"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,""Family/kid friendly"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_50""}",strict_14_with_grace_period,2380514.0,2800000
5636795,7302,f,Belgrano,Townhouse,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Changing table"",""Children’s books and toys"",""Babysitter recommendations"",Crib,""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Shower gel"",""Baking sheet"",""Barbecue utensils"",""Trash can""}",76,97.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets allowed"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Changing table"",""Children’s books and toys"",""Babysitter recommendations"",Crib,""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Shower gel"",""Baking sheet"",""Barbecue utensils"",""Trash can""}",moderate,2377066.0,2800000
40350975,6500,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,Elevator,Heating,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Breakfast,Elevator,Heating,Essentials,Hangers,Iron,""Laptop friendly workspace"",""Hot water""}",flexible,2372500.0,2800000
24989337,8563,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Shampoo,Hangers}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,Essentials,Shampoo,Hangers}",flexible,2371951.0,2800000
21529296,7965,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Stair gates"",""Children’s books and toys"",""Window guards"",""Table corner guards"",""Fireplace guards"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Baking sheet"",""Trash can""}",6,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Stair gates"",""Children’s books and toys"",""Window guards"",""Table corner guards"",""Fireplace guards"",""Room-darkening shades"",""Children’s dinnerware"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Baking sheet"",""Trash can""}",strict_14_with_grace_period,2371242.0,2800000
41666090,6638,f,Retiro,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Trash can""}",0,,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,Washer,""Carbon monoxide detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Trash can""}",moderate,2368749.0,2800000
30106055,7634,f,Puerto Madero,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Long term stays allowed""}",10,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Pool,Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Patio or balcony"",""Long term stays allowed""}",strict_14_with_grace_period,2366540.0,2800000
32593354,7899,f,Recoleta,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",33,99.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Breakfast,Elevator,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Full kitchen"",""Bedroom comforts"",""Bathroom essentials""}",moderate,2364433.0,2800000
16109313,5642,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Breakfast,Elevator,""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,Crib,""Pack ’n Play/travel crib"",""Hot water"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",0,,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,Gym,Breakfast,Elevator,""Free street parking"",""Hot tub"",""Indoor fireplace"",Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",""Building staff"",Bathtub,Crib,""Pack ’n Play/travel crib"",""Hot water"",""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Lake access""}",strict_14_with_grace_period,2364364.0,2800000
23255216,8563,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Breakfast,Elevator,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",flexible,2363388.0,2800000
23389244,8563,f,Palermo,Apartment,"{TV,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}",1,100.0,"{TV,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2363388.0,2800000
21698694,8563,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",Heating,Essentials,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Indoor fireplace"",Heating,Essentials,Hangers,""Hair dryer""}",flexible,2363388.0,2800000
19750315,8563,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer""}",flexible,2363388.0,2800000
23546889,8500,f,Palermo,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,""Safety card"",""Fire extinguisher"",Essentials,Hangers,""Laptop friendly workspace"",""Private entrance""}",strict_14_with_grace_period,2354500.0,2800000
34973280,8497,f,Palermo,Apartment,"{TV,Wifi,Kitchen,Washer,Dryer,Essentials,""Hair dryer"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven,Stove,Other}",0,,"{TV,Wifi,Kitchen,Washer,Dryer,Essentials,""Hair dryer"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Cooking basics"",Oven,Stove,Other}",strict_14_with_grace_period,2353669.0,2800000
4965697,6439,f,Retiro,Apartment,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",Doorman,Elevator,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",Essentials,Iron}",18,90.0,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Pets allowed"",Doorman,Elevator,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",Essentials,Iron}",moderate,2350235.0,2800000
23310023,8497,f,Recoleta,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer""}",flexible,2345172.0,2800000
28311482,1135,f,Palermo,Condominium,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",52,99.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,""Hot tub"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Babysitter recommendations"",""Pack ’n Play/travel crib"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",moderate,2330676.0,2800000
23693306,6372,f,Belgrano,Apartment,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Essentials,""Hair dryer"",Iron,""Laptop friendly workspace""}",1,100.0,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",""Suitable for events"",Washer,Essentials,""Hair dryer"",Iron,""Laptop friendly workspace""}",flexible,2325780.0,2800000
34540407,5244,f,Constitución,Apartment,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,Heating,""Suitable for events"",Washer,Dryer,""Safety card"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",3,87.0,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",Gym,Elevator,Heating,""Suitable for events"",Washer,Dryer,""Safety card"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Hot water"",""Bed linens"",""Ethernet connection"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",moderate,2323930.0,2800000
20379910,6372,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",23,93.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",moderate,2322480.0,2800000
32328142,6272,f,Palermo,Apartment,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Table corner guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",9,100.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",""Hot tub"",Heating,Washer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",Bathtub,""Table corner guards"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Paid parking on premises""}",strict_14_with_grace_period,2321932.0,2800000
31033676,6306,f,Recoleta,Apartment,"{TV,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Indoor fireplace"",Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Baking sheet"",""Trash can""}",5,100.0,"{TV,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Indoor fireplace"",Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Baking sheet"",""Trash can""}",strict_14_with_grace_period,2301690.0,2800000
32698263,6306,f,Recoleta,Apartment,"{TV,Wifi,Kitchen,Elevator,Essentials,Shampoo,""Hair dryer"",Iron,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",2,100.0,"{TV,Wifi,Kitchen,Elevator,Essentials,Shampoo,""Hair dryer"",Iron,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove}",flexible,2301690.0,2800000
